time, niederschlag, sonnenschein
2007010100,  0.1, 0
2007010101,  0.0, 0
2007010102,  0.2, 0
2007010103,  0.9, 0
2007010104,  0.9, 0
2007010105,  0.4, 0
2007010106,  0.8, 0
2007010107,  1.5, 0
2007010108,  2.3, 0
2007010109,  3.7, 0
2007010110,  0.3, 0
2007010111,  4.1, 0
2007010112,  0.4, 0
2007010113,  0.0, 0
2007010114,  0.9, 0
2007010115,  1.3, 0
2007010116,  0.7, 0
2007010117,  0.0, 0
2007010118,  0.0, 0
2007010119,  0.0, 0
2007010120,  0.0, 0
2007010121,  0.0, 0
2007010122,  0.0, 0
2007010123,  0.0, 0
2007010200,  0.0, 0
2007010201,  3.8, 0
2007010202,  0.0, 0
2007010203,  0.3, 0
2007010204,  1.4, 0
2007010205,  3.1, 0
2007010206,  0.6, 0
2007010207,  0.0, 0
2007010208,  0.0, 0
2007010209,  0.0, 0
2007010210,  0.0, 0
2007010211,  0.5, 0
2007010212,  0.4, 6
2007010213,  0.4, 0
2007010214,  0.6, 0
2007010215,  0.9, 0
2007010216,  0.3, 0
2007010217,  1.2, 0
2007010218,  0.2, 0
2007010219,  0.4, 0
2007010220,  0.7, 0
2007010221,  0.0, 0
2007010222,  0.0, 0
2007010223,  0.0, 0
2007010300,  0.0, 0
2007010301,  0.0, 0
2007010302,  0.0, 0
2007010303,  0.0, 0
2007010304,  0.0, 0
2007010305,  0.0, 0
2007010306,  0.0, 0
2007010307,  0.0, 0
2007010308,  0.0, 0
2007010309,  0.0, 0
2007010310,  0.0, 0
2007010311,  0.0, 0
2007010312,  0.0,30
2007010313,  0.0,44
2007010314,  0.0,60
2007010315,  0.0,21
2007010316,  0.0, 0
2007010317,  0.0, 0
2007010318,  0.0, 0
2007010319,  0.0, 0
2007010320,  0.0, 0
2007010321,  0.0, 0
2007010322,  0.0, 0
2007010323,  0.0, 0
2007010400,  0.0, 0
2007010401,  0.0, 0
2007010402,  0.0, 0
2007010403,  0.0, 0
2007010404,  0.0, 0
2007010405,  0.0, 0
2007010406,  0.0, 0
2007010407,  0.0, 0
2007010408,  0.0, 0
2007010409,  0.0, 0
2007010410,  0.0, 0
2007010411,  0.0, 0
2007010412,  0.0, 0
2007010413,  0.0, 0
2007010414,  0.0, 0
2007010415,  0.1, 0
2007010416,  0.7, 0
2007010417,  0.0, 0
2007010418,  0.3, 0
2007010419,  0.6, 0
2007010420,  0.0, 0
2007010421,  0.0, 0
2007010422,  0.3, 0
2007010423,  0.0, 0
2007010500,  0.0, 0
2007010501,  0.5, 0
2007010502,  0.8, 0
2007010503,  0.0, 0
2007010504,  0.0, 0
2007010505,  0.0, 0
2007010506,  0.0, 0
2007010507,  0.0, 0
2007010508,  0.0, 0
2007010509,  0.0, 1
2007010510,  0.0,12
2007010511,  0.0, 0
2007010512,  0.0, 0
2007010513,  0.0, 0
2007010514,  0.0, 0
2007010515,  0.0, 0
2007010516,  0.0, 0
2007010517,  0.0, 0
2007010518,  0.0, 0
2007010519,  0.0, 0
2007010520,  0.0, 0
2007010521,  0.0, 0
2007010522,  0.0, 0
2007010523,  0.0, 0
2007010600,  0.0, 0
2007010601,  0.0, 0
2007010602,  0.0, 0
2007010603,  0.0, 0
2007010604,  0.0, 0
2007010605,  0.0, 0
2007010606,  0.0, 0
2007010607,  0.0, 0
2007010608,  0.0, 0
2007010609,  0.0, 0
2007010610,  0.0, 4
2007010611,  0.0,20
2007010612,  0.0,20
2007010613,  0.0,10
2007010614,  0.0, 0
2007010615,  0.0, 0
2007010616,  0.0, 0
2007010617,  0.0, 0
2007010618,  0.0, 0
2007010619,  0.0, 0
2007010620,  0.0, 0
2007010621,  0.0, 0
2007010622,  0.0, 0
2007010623,  0.0, 0
2007010700,  0.0, 0
2007010701,  0.0, 0
2007010702,  0.1, 0
2007010703,  0.7, 0
2007010704,  0.8, 0
2007010705,  1.1, 0
2007010706,  0.1, 0
2007010707,  0.0, 0
2007010708,  0.1, 0
2007010709,  0.0, 0
2007010710,  0.0, 0
2007010711,  0.0, 0
2007010712,  0.0, 0
2007010713,  0.0, 4
2007010714,  0.0, 3
2007010715,  0.0,11
2007010716,  0.0, 1
2007010717,  0.1, 0
2007010718,  0.0, 0
2007010719,  0.0, 0
2007010720,  0.0, 0
2007010721,  0.0, 0
2007010722,  0.0, 0
2007010723,  0.0, 0
2007010800,  0.1, 0
2007010801,  0.0, 0
2007010802,  0.0, 0
2007010803,  0.0, 0
2007010804,  0.0, 0
2007010805,  0.0, 0
2007010806,  0.0, 0
2007010807,  0.0, 0
2007010808,  0.0, 0
2007010809,  0.0, 0
2007010810,  0.0, 0
2007010811,  0.0, 0
2007010812,  0.0, 0
2007010813,  0.0, 2
2007010814,  0.0,17
2007010815,  0.0, 0
2007010816,  0.0, 0
2007010817,  0.0, 0
2007010818,  0.0, 0
2007010819,  0.0, 0
2007010820,  0.0, 0
2007010821,  0.0, 0
2007010822,  0.0, 0
2007010823,  0.0, 0
2007010900,  0.0, 0
2007010901,  0.0, 0
2007010902,  0.3, 0
2007010903,  0.4, 0
2007010904,  0.4, 0
2007010905,  0.5, 0
2007010906,  1.0, 0
2007010907,  1.2, 0
2007010908,  0.1, 0
2007010909,  0.1, 0
2007010910,  0.0, 0
2007010911,  0.2, 0
2007010912,  0.2, 0
2007010913,  0.0, 0
2007010914,  0.0,10
2007010915,  0.0, 1
2007010916,  0.0, 0
2007010917,  0.0, 0
2007010918,  0.0, 0
2007010919,  0.0, 0
2007010920,  0.0, 0
2007010921,  0.0, 0
2007010922,  0.0, 0
2007010923,  0.0, 0
2007011000,  0.0, 0
2007011001,  0.0, 0
2007011002,  0.0, 0
2007011003,  0.0, 0
2007011004,  0.0, 0
2007011005,  0.0, 0
2007011006,  0.0, 0
2007011007,  0.0, 0
2007011008,  0.0, 0
2007011009,  0.0, 0
2007011010,  0.0, 1
2007011011,  0.0,29
2007011012,  0.0,57
2007011013,  0.0,60
2007011014,  0.0,60
2007011015,  0.0,58
2007011016,  0.0,21
2007011017,  0.0, 0
2007011018,  0.0, 0
2007011019,  0.0, 0
2007011020,  0.0, 0
2007011021,  0.0, 0
2007011022,  0.0, 0
2007011023,  0.0, 0
2007011100,  0.0, 0
2007011101,  0.0, 0
2007011102,  0.1, 0
2007011103,  0.2, 0
2007011104,  0.0, 0
2007011105,  0.0, 0
2007011106,  0.0, 0
2007011107,  0.0, 0
2007011108,  0.1, 3
2007011109,  0.0,52
2007011110,  0.0,40
2007011111,  0.0,51
2007011112,  0.0,48
2007011113,  0.0, 4
2007011114,  0.0, 0
2007011115,  0.0, 3
2007011116,  0.0, 1
2007011117,  0.0, 0
2007011118,  0.0, 0
2007011119,  0.0, 0
2007011120,  0.0, 0
2007011121,  0.0, 0
2007011122,  0.0, 0
2007011123,  0.1, 0
2007011200,  0.2, 0
2007011201,  0.2, 0
2007011202,  0.1, 0
2007011203,  1.0, 0
2007011204,  0.0, 0
2007011205,  0.0, 0
2007011206,  0.0, 0
2007011207,  0.0, 0
2007011208,  0.0, 0
2007011209,  0.0, 0
2007011210,  0.0, 0
2007011211,  0.0, 0
2007011212,  0.0, 0
2007011213,  0.0, 0
2007011214,  0.0, 0
2007011215,  0.0, 0
2007011216,  0.0, 0
2007011217,  0.0, 0
2007011218,  0.0, 0
2007011219,  0.0, 0
2007011220,  0.0, 0
2007011221,  0.0, 0
2007011222,  0.0, 0
2007011223,  0.0, 0
2007011300,  0.0, 0
2007011301,  0.0, 0
2007011302,  0.0, 0
2007011303,  0.0, 0
2007011304,  0.0, 0
2007011305,  0.0, 0
2007011306,  0.0, 0
2007011307,  0.0, 0
2007011308,  0.0,29
2007011309,  0.0,51
2007011310,  0.0, 2
2007011311,  0.0, 4
2007011312,  0.0,51
2007011313,  0.0,60
2007011314,  0.0,60
2007011315,  0.0,60
2007011316,  0.0,45
2007011317,  0.0, 0
2007011318,  0.0, 0
2007011319,  0.0, 0
2007011320,  0.0, 0
2007011321,  0.0, 0
2007011322,  0.0, 0
2007011323,  0.0, 0
2007011400,  0.0, 0
2007011401,  0.0, 0
2007011402,  0.0, 0
2007011403,  0.0, 0
2007011404,  0.0, 0
2007011405,  0.0, 0
2007011406,  0.0, 0
2007011407,  0.0, 0
2007011408,  0.0, 0
2007011409,  0.0,28
2007011410,  0.0,37
2007011411,  0.0,25
2007011412,  0.0, 0
2007011413,  0.0, 0
2007011414,  0.0, 2
2007011415,  0.0,29
2007011416,  0.0,25
2007011417,  0.0, 0
2007011418,  0.0, 0
2007011419,  0.0, 0
2007011420,  0.0, 0
2007011421,  0.0, 0
2007011422,  0.0, 0
2007011423,  0.0, 0
2007011500,  0.0, 0
2007011501,  0.0, 0
2007011502,  0.0, 0
2007011503,  0.0, 0
2007011504,  0.0, 0
2007011505,  0.0, 0
2007011506,  0.0, 0
2007011507,  0.0, 0
2007011508,  0.0, 0
2007011509,  0.0, 0
2007011510,  0.0, 0
2007011511,  0.0, 0
2007011512,  0.0, 0
2007011513,  0.0, 0
2007011514,  0.0, 0
2007011515,  0.0, 0
2007011516,  0.0, 0
2007011517,  0.0, 0
2007011518,  0.0, 0
2007011519,  0.0, 0
2007011520,  0.0, 0
2007011521,  0.0, 0
2007011522,  0.0, 0
2007011523,  0.0, 0
2007011600,  0.0, 0
2007011601,  0.0, 0
2007011602,  0.0, 0
2007011603,  0.0, 0
2007011604,  0.0, 0
2007011605,  0.0, 0
2007011606,  0.0, 0
2007011607,  0.0, 0
2007011608,  0.0, 0
2007011609,  0.0, 0
2007011610,  0.0, 0
2007011611,  0.0, 0
2007011612,  0.0,48
2007011613,  0.0,59
2007011614,  0.0,11
2007011615,  0.0, 0
2007011616,  0.0, 0
2007011617,  0.0, 0
2007011618,  0.0, 0
2007011619,  0.0, 0
2007011620,  0.0, 0
2007011621,  0.0, 0
2007011622,  0.0, 0
2007011623,  0.0, 0
2007011700,  0.0, 0
2007011701,  0.0, 0
2007011702,  0.0, 0
2007011703,  0.0, 0
2007011704,  0.0, 0
2007011705,  0.0, 0
2007011706,  0.0, 0
2007011707,  0.0, 0
2007011708,  0.0, 0
2007011709,  0.0, 0
2007011710,  0.0, 0
2007011711,  0.0, 0
2007011712,  0.0,22
2007011713,  0.0,13
2007011714,  0.0,26
2007011715,  0.0,29
2007011716,  0.0, 1
2007011717,  0.0, 0
2007011718,  0.0, 0
2007011719,  0.0, 0
2007011720,  0.0, 0
2007011721,  0.0, 0
2007011722,  0.0, 0
2007011723,  0.0, 0
2007011800,  0.0, 0
2007011801,  0.0, 0
2007011802,  0.0, 0
2007011803,  0.0, 0
2007011804,  0.0, 0
2007011805,  0.0, 0
2007011806,  0.0, 0
2007011807,  0.0, 0
2007011808,  0.0, 0
2007011809,  0.0, 0
2007011810,  0.0, 0
2007011811,  0.0, 0
2007011812,  0.0, 0
2007011813,  0.0, 0
2007011814,  0.0, 0
2007011815,  0.0, 0
2007011816,  1.3, 0
2007011817,  0.5, 0
2007011818,  0.0, 0
2007011819,  0.2, 0
2007011820,  0.1, 0
2007011821,  0.0, 0
2007011822,  0.0, 0
2007011823,  0.0, 0
2007011900,  0.2, 0
2007011901,  1.3, 0
2007011902,  1.5, 0
2007011903,  1.2, 0
2007011904,  1.9, 0
2007011905,  0.5, 0
2007011906,  0.5, 0
2007011907,  0.0, 0
2007011908,  0.1, 0
2007011909,  0.0, 0
2007011910,  0.0, 0
2007011911,  0.0,22
2007011912,  0.0, 4
2007011913,  0.0, 0
2007011914,  0.0, 2
2007011915,  0.0, 0
2007011916,  0.0, 0
2007011917,  0.0, 0
2007011918,  0.0, 0
2007011919,  0.0, 0
2007011920,  0.0, 0
2007011921,  0.0, 0
2007011922,  0.0, 0
2007011923,  0.0, 0
2007012000,  0.0, 0
2007012001,  0.0, 0
2007012002,  0.0, 0
2007012003,  0.0, 0
2007012004,  0.0, 0
2007012005,  0.0, 0
2007012006,  0.0, 0
2007012007,  0.0, 0
2007012008,  0.0, 0
2007012009,  0.0,10
2007012010,  0.0,33
2007012011,  0.0, 6
2007012012,  0.0,47
2007012013,  0.0,29
2007012014,  0.0,17
2007012015,  0.0, 2
2007012016,  0.0,19
2007012017,  0.0, 0
2007012018,  0.0, 0
2007012019,  0.0, 0
2007012020,  0.0, 0
2007012021,  0.0, 0
2007012022,  0.0, 0
2007012023,  0.0, 0
2007012100,  0.0, 0
2007012101,  0.1, 0
2007012102,  0.7, 0
2007012103,  0.4, 0
2007012104,  0.0, 0
2007012105,  0.0, 0
2007012106,  1.5, 0
2007012107,  1.1, 0
2007012108,  0.2, 0
2007012109,  0.0, 0
2007012110,  0.0, 1
2007012111,  0.0, 0
2007012112,  0.0, 0
2007012113,  0.0, 0
2007012114,  0.0,22
2007012115,  0.0,54
2007012116,  0.0, 3
2007012117,  0.0, 0
2007012118,  0.0, 0
2007012119,  0.0, 0
2007012120,  0.0, 0
2007012121,  0.0, 0
2007012122,  0.0, 0
2007012123,  0.0, 0
2007012200,  0.0, 0
2007012201,  0.0, 0
2007012202,  0.0, 0
2007012203,  0.0, 0
2007012204,  0.0, 0
2007012205,  0.0, 0
2007012206,  0.0, 0
2007012207,  0.0, 0
2007012208,  0.0, 0
2007012209,  0.0, 0
2007012210,  0.0, 0
2007012211,  0.0, 0
2007012212,  0.0,21
2007012213,  0.0, 0
2007012214,  0.0, 0
2007012215,  0.0, 0
2007012216,  0.0, 0
2007012217,  0.0, 0
2007012218,  0.0, 0
2007012219,  0.0, 0
2007012220,  0.0, 0
2007012221,  0.1, 0
2007012222,  0.0, 0
2007012223,  0.1, 0
2007012300,  0.0, 0
2007012301,  0.3, 0
2007012302,  0.3, 0
2007012303,  0.0, 0
2007012304,  0.0, 0
2007012305,  0.0, 0
2007012306,  0.0, 0
2007012307,  0.0, 0
2007012308,  0.0, 0
2007012309,  0.0, 0
2007012310,  0.0, 0
2007012311,  0.0, 0
2007012312,  0.0, 0
2007012313,  0.0, 0
2007012314,  0.0, 0
2007012315,  0.0, 0
2007012316,  0.0, 0
2007012317,  0.0, 0
2007012318,  0.1, 0
2007012319,  0.6, 0
2007012320,  0.0, 0
2007012321,  0.1, 0
2007012322,  0.0, 0
2007012323,  0.0, 0
2007012400,  0.0, 0
2007012401,  0.0, 0
2007012402,  0.0, 0
2007012403,  0.3, 0
2007012404,  0.2, 0
2007012405,  0.3, 0
2007012406,  0.2, 0
2007012407,  0.6, 0
2007012408,  0.7, 0
2007012409,  0.3, 0
2007012410,  0.2, 0
2007012411,  0.0, 0
2007012412,  0.0, 0
2007012413,  0.0, 0
2007012414,  0.1, 0
2007012415,  0.0, 0
2007012416,  0.0, 0
2007012417,  0.1, 0
2007012418,  0.0, 0
2007012419,  0.0, 0
2007012420,  0.0, 0
2007012421,  0.1, 0
2007012422,  0.1, 0
2007012423,  0.0, 0
2007012500,  0.0, 0
2007012501,  0.0, 0
2007012502,  0.0, 0
2007012503,  0.0, 0
2007012504,  0.0, 0
2007012505,  0.0, 0
2007012506,  0.0, 0
2007012507,  0.0, 0
2007012508,  0.0, 0
2007012509,  0.0, 4
2007012510,  0.0,49
2007012511,  0.0, 1
2007012512,  0.0, 0
2007012513,  0.0, 0
2007012514,  0.0, 0
2007012515,  0.0, 0
2007012516,  0.0, 0
2007012517,  0.0, 0
2007012518,  0.0, 0
2007012519,  0.0, 0
2007012520,  0.0, 0
2007012521,  0.0, 0
2007012522,  0.0, 0
2007012523,  0.0, 0
2007012600,  0.0, 0
2007012601,  0.0, 0
2007012602,  0.0, 0
2007012603,  0.0, 0
2007012604,  0.0, 0
2007012605,  0.0, 0
2007012606,  0.0, 0
2007012607,  0.0, 0
2007012608,  0.0, 0
2007012609,  0.0, 0
2007012610,  0.0,12
2007012611,  0.0, 7
2007012612,  0.0,50
2007012613,  0.0,24
2007012614,  0.0,24
2007012615,  0.0,59
2007012616,  0.0,58
2007012617,  0.0, 0
2007012618,  0.0, 0
2007012619,  0.0, 0
2007012620,  0.0, 0
2007012621,  0.0, 0
2007012622,  0.0, 0
2007012623,  0.0, 0
2007012700,  0.0, 0
2007012701,  0.0, 0
2007012702,  0.0, 0
2007012703,  0.0, 0
2007012704,  0.0, 0
2007012705,  0.0, 0
2007012706,  0.0, 0
2007012707,  0.0, 0
2007012708,  0.0, 0
2007012709,  0.0, 0
2007012710,  0.0, 0
2007012711,  0.0, 0
2007012712,  0.0, 0
2007012713,  0.0, 1
2007012714,  0.0, 2
2007012715,  0.0, 2
2007012716,  0.0, 1
2007012717,  0.0, 0
2007012718,  0.0, 0
2007012719,  0.0, 0
2007012720,  0.0, 0
2007012721,  0.0, 0
2007012722,  0.0, 0
2007012723,  0.0, 0
2007012800,  0.0, 0
2007012801,  0.0, 0
2007012802,  0.0, 0
2007012803,  0.0, 0
2007012804,  0.0, 0
2007012805,  0.0, 0
2007012806,  0.0, 0
2007012807,  0.0, 0
2007012808,  0.0,23
2007012809,  0.0,60
2007012810,  0.0,60
2007012811,  0.0,60
2007012812,  0.0,60
2007012813,  0.0,60
2007012814,  0.0,54
2007012815,  0.0, 3
2007012816,  0.0,19
2007012817,  0.0, 0
2007012818,  0.0, 0
2007012819,  0.0, 0
2007012820,  0.0, 0
2007012821,  0.0, 0
2007012822,  0.0, 0
2007012823,  0.0, 0
2007012900,  0.0, 0
2007012901,  0.0, 0
2007012902,  0.0, 0
2007012903,  0.0, 0
2007012904,  0.0, 0
2007012905,  0.0, 0
2007012906,  0.0, 0
2007012907,  0.0, 0
2007012908,  0.0,34
2007012909,  0.0,60
2007012910,  0.0,60
2007012911,  0.0,60
2007012912,  0.0,60
2007012913,  0.0,60
2007012914,  0.0,60
2007012915,  0.0,60
2007012916,  0.0,60
2007012917,  0.0, 7
2007012918,  0.0, 0
2007012919,  0.0, 0
2007012920,  0.0, 0
2007012921,  0.0, 0
2007012922,  0.0, 0
2007012923,  0.0, 0
2007013000,  0.0, 0
2007013001,  0.0, 0
2007013002,  0.0, 0
2007013003,  0.0, 0
2007013004,  0.0, 0
2007013005,  0.0, 0
2007013006,  0.0, 0
2007013007,  0.0, 0
2007013008,  0.0,30
2007013009,  0.0,60
2007013010,  0.0,60
2007013011,  0.0,60
2007013012,  0.0,60
2007013013,  0.0,60
2007013014,  0.0,60
2007013015,  0.0,60
2007013016,  0.0,55
2007013017,  0.0, 0
2007013018,  0.0, 0
2007013019,  0.0, 0
2007013020,  0.0, 0
2007013021,  0.0, 0
2007013022,  0.0, 0
2007013023,  0.0, 0
2007013100,  0.0, 0
2007013101,  0.0, 0
2007013102,  0.0, 0
2007013103,  0.0, 0
2007013104,  0.0, 0
2007013105,  0.0, 0
2007013106,  0.0, 0
2007013107,  0.0, 0
2007013108,  0.0, 0
2007013109,  0.0, 0
2007013110,  0.0, 0
2007013111,  0.0, 0
2007013112,  0.0, 0
2007013113,  0.0, 0
2007013114,  0.0, 0
2007013115,  0.0, 0
2007013116,  0.0, 0
2007013117,  0.0, 0
2007013118,  0.0, 0
2007013119,  0.0, 0
2007013120,  0.0, 0
2007013121,  0.0, 0
2007013122,  0.0, 0
2007013123,  0.0, 0
2007020100,  0.0, 0
2007020101,  0.0, 0
2007020102,  0.0, 0
2007020103,  0.0, 0
2007020104,  0.0, 0
2007020105,  0.0, 0
2007020106,  0.0, 0
2007020107,  0.0, 0
2007020108,  0.0, 0
2007020109,  0.2, 0
2007020110,  0.1, 0
2007020111,  0.0, 0
2007020112,  0.0, 0
2007020113,  0.0, 0
2007020114,  0.0, 0
2007020115,  0.0, 0
2007020116,  0.0, 0
2007020117,  0.0, 0
2007020118,  0.0, 0
2007020119,  0.0, 0
2007020120,  0.0, 0
2007020121,  0.0, 0
2007020122,  0.0, 0
2007020123,  0.0, 0
2007020200,  0.0, 0
2007020201,  0.0, 0
2007020202,  0.0, 0
2007020203,  0.0, 0
2007020204,  0.0, 0
2007020205,  0.0, 0
2007020206,  0.0, 0
2007020207,  0.0, 0
2007020208,  0.0, 0
2007020209,  0.0, 0
2007020210,  0.0, 0
2007020211,  0.0, 0
2007020212,  0.0, 0
2007020213,  0.0, 0
2007020214,  0.0,39
2007020215,  0.0,60
2007020216,  0.0,59
2007020217,  0.0, 0
2007020218,  0.0, 0
2007020219,  0.0, 0
2007020220,  0.0, 0
2007020221,  0.0, 0
2007020222,  0.0, 0
2007020223,  0.0, 0
2007020300,  0.0, 0
2007020301,  0.0, 0
2007020302,  0.0, 0
2007020303,  0.0, 0
2007020304,  0.0, 0
2007020305,  0.0, 0
2007020306,  0.0, 0
2007020307,  0.0, 0
2007020308,  0.0, 0
2007020309,  0.0, 0
2007020310,  0.0, 0
2007020311,  0.0,52
2007020312,  0.0,42
2007020313,  0.0,51
2007020314,  0.0,54
2007020315,  0.0,60
2007020316,  0.0,60
2007020317,  0.0, 0
2007020318,  0.0, 0
2007020319,  0.0, 0
2007020320,  0.0, 0
2007020321,  0.0, 0
2007020322,  0.0, 0
2007020323,  0.0, 0
2007020400,  0.0, 0
2007020401,  0.0, 0
2007020402,  0.0, 0
2007020403,  0.0, 0
2007020404,  0.0, 0
2007020405,  0.0, 0
2007020406,  0.0, 0
2007020407,  0.0, 0
2007020408,  0.0,47
2007020409,  0.0,11
2007020410,  0.0,53
2007020411,  0.0,60
2007020412,  0.0,60
2007020413,  0.0,60
2007020414,  0.0,60
2007020415,  0.0,60
2007020416,  0.0,60
2007020417,  0.0,19
2007020418,  0.0, 0
2007020419,  0.0, 0
2007020420,  0.0, 0
2007020421,  0.0, 0
2007020422,  0.0, 0
2007020423,  0.0, 0
2007020500,  0.0, 0
2007020501,  0.0, 0
2007020502,  0.0, 0
2007020503,  0.0, 0
2007020504,  0.0, 0
2007020505,  0.0, 0
2007020506,  0.0, 0
2007020507,  0.0, 0
2007020508,  0.0,45
2007020509,  0.0,60
2007020510,  0.0,60
2007020511,  0.0,60
2007020512,  0.0,60
2007020513,  0.0,60
2007020514,  0.0,39
2007020515,  0.0, 0
2007020516,  0.0, 0
2007020517,  0.0, 0
2007020518,  0.0, 0
2007020519,  0.0, 0
2007020520,  0.0, 0
2007020521,  0.3, 0
2007020522,  0.5, 0
2007020523,  0.4, 0
2007020600,  0.7, 0
2007020601,  1.4, 0
2007020602,  1.0, 0
2007020603,  1.0, 0
2007020604,  1.3, 0
2007020605,  0.9, 0
2007020606,  0.2, 0
2007020607,  0.5, 0
2007020608,  1.0, 0
2007020609,  0.8, 0
2007020610,  0.8, 0
2007020611,  0.1, 0
2007020612,  0.9, 0
2007020613,  0.6, 0
2007020614,  0.2, 0
2007020615,  0.0, 0
2007020616,  0.0, 0
2007020617,  0.0, 0
2007020618,  0.0, 0
2007020619,  0.0, 0
2007020620,  0.0, 0
2007020621,  0.0, 0
2007020622,  0.0, 0
2007020623,  0.0, 0
2007020700,  0.0, 0
2007020701,  0.0, 0
2007020702,  0.0, 0
2007020703,  0.0, 0
2007020704,  0.1, 0
2007020705,  0.0, 0
2007020706,  0.0, 0
2007020707,  0.0, 0
2007020708,  0.0, 0
2007020709,  0.0, 0
2007020710,  0.0, 0
2007020711,  0.0, 0
2007020712,  0.0, 0
2007020713,  0.1, 0
2007020714,  0.1, 0
2007020715,  0.1, 0
2007020716,  0.0, 0
2007020717,  0.0, 0
2007020718,  0.0, 0
2007020719,  0.0, 0
2007020720,  0.0, 0
2007020721,  0.0, 0
2007020722,  0.3, 0
2007020723,  0.0, 0
2007020800,  0.0, 0
2007020801,  0.0, 0
2007020802,  0.0, 0
2007020803,  0.0, 0
2007020804,  0.0, 0
2007020805,  0.0, 0
2007020806,  0.0, 0
2007020807,  0.0, 0
2007020808,  0.0, 0
2007020809,  0.0, 0
2007020810,  0.7, 0
2007020811,  1.2, 0
2007020812,  0.0, 0
2007020813,  0.0, 0
2007020814,  0.0, 0
2007020815,  0.0, 0
2007020816,  0.0, 0
2007020817,  0.0, 0
2007020818,  0.0, 0
2007020819,  0.0, 0
2007020820,  2.0, 0
2007020821,  3.6, 0
2007020822,  2.3, 0
2007020823,  0.0, 0
2007020900,  0.0, 0
2007020901,  0.0, 0
2007020902,  0.0, 0
2007020903,  0.0, 0
2007020904,  0.0, 0
2007020905,  0.0, 0
2007020906,  0.0, 0
2007020907,  0.0, 3
2007020908,  0.0, 5
2007020909,  0.0, 3
2007020910,  0.0,55
2007020911,  0.0,60
2007020912,  0.0,60
2007020913,  0.0,60
2007020914,  0.0,60
2007020915,  0.0,60
2007020916,  0.0,43
2007020917,  0.0,12
2007020918,  0.0, 0
2007020919,  0.0, 0
2007020920,  0.0, 0
2007020921,  0.0, 0
2007020922,  0.0, 0
2007020923,  0.0, 0
2007021000,  0.0, 0
2007021001,  0.0, 0
2007021002,  0.0, 0
2007021003,  0.0, 0
2007021004,  0.0, 0
2007021005,  0.0, 0
2007021006,  0.0, 0
2007021007,  0.0, 0
2007021008,  0.0,39
2007021009,  0.0,23
2007021010,  0.0, 0
2007021011,  0.0, 2
2007021012,  0.0, 0
2007021013,  0.0, 0
2007021014,  0.0, 0
2007021015,  0.1, 0
2007021016,  0.1, 0
2007021017,  0.1, 0
2007021018,  0.5, 0
2007021019,  0.9, 0
2007021020,  0.7, 0
2007021021,  0.1, 0
2007021022,  0.0, 0
2007021023,  0.0, 0
2007021100,  0.1, 0
2007021101,  0.0, 0
2007021102,  0.0, 0
2007021103,  0.0, 0
2007021104,  0.0, 0
2007021105,  0.0, 0
2007021106,  0.0, 0
2007021107,  0.0, 0
2007021108,  0.0, 0
2007021109,  0.1, 0
2007021110,  1.1, 0
2007021111,  0.0,18
2007021112,  0.2, 0
2007021113,  1.6, 2
2007021114,  0.3,23
2007021115,  0.0,26
2007021116,  2.0, 8
2007021117,  0.0, 0
2007021118,  0.0, 0
2007021119,  0.4, 0
2007021120,  0.3, 0
2007021121,  0.0, 0
2007021122,  0.0, 0
2007021123,  0.0, 0
2007021200,  0.0, 0
2007021201,  0.0, 0
2007021202,  0.0, 0
2007021203,  0.0, 0
2007021204,  0.0, 0
2007021205,  0.5, 0
2007021206,  2.0, 0
2007021207,  2.0, 0
2007021208,  2.1, 0
2007021209,  1.9, 0
2007021210,  0.8, 0
2007021211,  0.3, 0
2007021212,  0.0, 0
2007021213,  1.1, 0
2007021214,  1.6, 0
2007021215,  0.2, 0
2007021216,  0.1, 0
2007021217,  0.0, 0
2007021218,  0.0, 0
2007021219,  0.0, 0
2007021220,  0.0, 0
2007021221,  0.0, 0
2007021222,  0.0, 0
2007021223,  0.0, 0
2007021300,  0.1, 0
2007021301,  0.0, 0
2007021302,  0.0, 0
2007021303,  0.0, 0
2007021304,  0.2, 0
2007021305,  0.0, 0
2007021306,  0.0, 0
2007021307,  0.2, 0
2007021308,  0.4, 0
2007021309,  0.7, 0
2007021310,  0.1, 1
2007021311,  0.0, 0
2007021312,  0.0, 0
2007021313,  0.0, 0
2007021314,  0.0,29
2007021315,  0.0,20
2007021316,  0.0, 1
2007021317,  0.0, 0
2007021318,  0.0, 0
2007021319,  0.0, 0
2007021320,  0.0, 0
2007021321,  0.0, 0
2007021322,  0.0, 0
2007021323,  0.0, 0
2007021400,  0.0, 0
2007021401,  0.0, 0
2007021402,  0.0, 0
2007021403,  0.0, 0
2007021404,  0.0, 0
2007021405,  0.0, 0
2007021406,  0.0, 0
2007021407,  0.0, 0
2007021408,  0.0, 0
2007021409,  0.0, 0
2007021410,  0.0, 0
2007021411,  0.1, 0
2007021412,  0.7, 0
2007021413,  1.0, 0
2007021414,  1.1, 0
2007021415,  1.8, 0
2007021416,  0.7, 0
2007021417,  1.0, 0
2007021418,  2.1, 0
2007021419,  3.4, 0
2007021420,  2.7, 0
2007021421,  2.3, 0
2007021422,  2.1, 0
2007021423,  3.1, 0
2007021500,  0.7, 0
2007021501,  0.3, 0
2007021502,  0.0, 0
2007021503,  1.2, 0
2007021504,  0.7, 0
